13.687335;37.482849;35.056728;1.765172;5.412929;7.544855;32.237469;21.410290;21.411610;14.460423;1.844327;22.043535;1.114776;6.343008;0.616095;22.187336;36.058048;23.787600;20.255938;30.444592;
41.175461;2.606860;22.679420;10.050132;39.485489;27.514511;5.718997;11.343008;29.437994;22.213720;30.430079;30.434036;25.253298;1.228232;32.992085;38.510555;17.641161;41.837730;0.788918;42.631927;
12.972296;20.682058;33.048813;17.262533;27.931398;2.637203;1.032982;42.907650;24.835093;29.598944;14.126649;15.597626;10.481530;23.864117;23.460423;41.691292;24.315304;23.569921;28.791557;17.154354;
22.656992;38.284962;41.634563;24.572559;33.195251;1.593668;16.730871;3.778364;24.523746;16.602901;28.787600;26.774406;37.840370;31.083113;42.006596;21.891821;25.581795;2.751979;24.854881;18.488127;
30.573879;37.291557;16.960423;16.498680;20.778364;3.287599;36.007915;33.386543;13.225594;8.824538;36.734829;38.040897;18.358839;33.486809;26.035620;21.534300;6.075198;14.019789;27.527704;0.757256;
29.910290;17.552771;42.827175;31.936676;18.982849;28.195251;5.465699;30.034300;22.575197;18.436676;4.420845;33.034302;27.915567;4.067282;38.266491;15.426122;6.345646;19.158312;9.209763;19.594986;
0.102902;12.415567;39.395779;12.038259;40.319260;33.750660;3.101583;16.937994;11.067283;20.701847;43.146439;20.506596;28.199209;29.075197;14.084433;25.707125;21.213720;1.307388;9.601583;10.122691;
37.960423;3.345646;3.108179;36.907650;3.654354;23.575197;24.062006;12.221636;21.695251;5.205805;22.990765;30.724274;34.225594;27.009235;26.358839;24.435356;16.402374;6.916886;36.889183;2.350924;
41.050133;10.588390;21.085752;28.419525;4.328496;20.701847;1.547493;14.850924;35.042217;32.920845;33.864117;34.608181;38.101582;25.965700;42.414249;19.651714;43.207123;23.295515;29.787600;24.288918;
25.423483;9.992085;28.940634;6.667546;4.112137;8.795514;10.172823;5.160950;37.932716;35.658310;19.881266;8.517150;14.597626;22.614777;28.267811;7.451187;20.240105;33.562004;22.324539;2.081794;
19.911610;39.373352;37.441952;20.591028;23.134565;10.233509;15.501319;9.982850;27.997362;23.926121;4.159631;0.135884;9.901055;23.984169;23.226913;12.955145;26.583113;7.178100;26.350924;31.399736;
13.861478;14.864116;18.832455;18.899736;35.361477;16.010553;24.893141;1.349604;41.960423;7.465699;8.414248;29.287600;33.877308;30.216358;2.488127;32.418205;26.972296;38.143799;33.027706;32.567284;
24.526384;9.688654;5.321900;35.518471;1.267810;22.792875;3.370713;24.606859;14.474934;35.085751;3.686016;24.977573;16.597626;40.715038;15.390501;12.907652;3.003958;43.218998;37.358841;28.193932;
26.059366;40.281002;22.857519;4.616095;17.469658;21.755938;20.579155;22.312664;30.837730;3.911609;34.087070;21.556728;24.994722;14.788918;27.923483;27.608179;16.212400;10.397098;11.472296;12.587071;
22.467018;25.741425;23.622692;11.738787;22.639841;21.612137;35.782322;9.124010;2.263852;33.749340;28.567282;37.163589;6.109499;42.096306;0.354881;5.080475;9.832454;37.051453;33.340370;3.286280;
6.498681;3.043536;2.350924;36.740105;33.761215;36.956463;3.118733;20.828497;18.732189;19.145119;4.522428;30.267811;30.939314;5.584433;17.655672;35.094986;42.254616;24.014511;21.125330;22.084433;
0.349604;10.323219;27.614777;38.234829;6.226913;37.831135;6.649076;17.183378;19.038260;19.460423;5.364116;5.914248;2.725594;29.721636;9.303430;4.166227;24.113457;37.448547;14.717678;33.932716;
6.602902;23.295515;27.323219;40.510555;32.428761;7.807388;26.701847;26.328497;33.027706;13.062005;0.349604;19.038260;19.857519;2.419525;0.106860;15.712401;41.071239;37.543537;22.372032;23.372032;
22.092348;5.552771;10.666227;35.104221;15.604221;20.042217;41.319260;18.745382;24.726913;27.506596;39.808708;16.778364;11.369393;25.474934;39.569920;2.121372;31.634565;29.127968;28.187336;20.740105;
29.543535;25.492085;3.733509;6.412929;9.083114;3.040897;21.071239;14.693932;29.386543;36.431400;29.509235;2.043536;8.154353;38.653034;16.538260;26.868074;31.759895;24.928761;42.893139;41.651714;
33.205803;25.121372;35.215038;23.245382;11.890501;13.453826;2.307388;42.773087;2.180739;29.788918;22.502638;27.968338;13.700528;39.955147;19.679420;29.813984;14.939314;11.944591;15.585752;11.381267;
10.149076;14.832454;11.395779;13.998681;21.773087;39.150394;13.240106;21.236147;28.365435;37.213718;3.102902;30.003958;16.083113;11.816623;23.953825;38.313984;20.802111;3.366755;7.620053;26.708443;
16.310026;20.015831;33.002640;31.980211;1.174142;20.240105;37.939316;1.102902;10.038259;35.642479;18.151714;42.765171;12.879948;24.682058;39.175461;29.527704;33.196571;20.651714;13.994723;32.572559;
16.366755;34.873352;42.063324;23.325857;38.510555;19.094986;8.781003;21.298153;41.279682;39.720318;19.251980;30.266491;28.734829;16.792875;19.550133;34.307388;41.408970;1.734828;6.385224;1.009235;
22.381266;0.940633;43.005276;33.712402;14.410290;16.598944;12.427441;14.868073;24.831135;3.513193;11.763852;6.345646;40.478893;24.248020;21.865435;13.860158;4.875989;41.984169;15.415567;35.532982;
23.813984;22.474934;2.304749;39.271767;6.325858;0.624011;8.205805;10.811346;1.476253;4.967019;3.930079;19.746702;5.664907;14.321899;40.890503;13.106860;25.349604;12.800792;4.997362;18.664907;
34.472294;14.849605;22.473616;35.271767;6.275725;40.051453;22.096306;33.026386;4.649076;39.039577;6.085752;32.228233;39.127968;9.645119;9.683377;35.498680;14.572559;2.001319;4.759894;41.375988;
41.597626;35.602901;24.381266;0.251979;12.208444;16.100264;28.748020;27.399736;3.616095;20.639841;5.625330;42.278362;25.610819;2.069921;41.784962;13.482850;26.022427;15.676781;37.237469;21.733509;
9.763852;18.799473;9.212401;23.382586;18.799473;1.155673;9.188654;39.894459;1.430079;14.939314;37.976254;7.299472;9.931398;41.221638;19.660950;11.094987;20.025066;39.807388;3.253298;10.911610;
27.365435;32.616096;4.399736;39.788918;17.129288;5.795515;1.868074;25.592348;29.606859;42.573879;19.890501;3.294195;4.317942;39.786282;32.956463;38.559368;14.638522;25.303431;13.199208;26.129288;
13.474934;40.211082;29.889181;23.591028;4.556728;41.000000;29.509235;30.331135;19.291557;39.267811;27.275726;1.986807;35.602901;26.364117;35.992085;4.449868;40.067284;30.176781;30.774406;0.854881;
23.919525;24.418205;10.465699;40.199207;27.791557;37.588390;21.978891;38.422165;25.769129;9.064644;35.445911;7.047493;22.982849;42.109497;11.960423;6.671504;27.638523;39.254616;8.550132;31.968338;
12.337730;18.294195;13.734829;13.299472;1.112137;7.887863;6.734828;11.926122;7.935356;42.883904;20.146439;15.777045;6.398417;22.937994;7.496042;17.969658;2.139842;41.006596;30.372032;1.197889;
41.860157;37.473614;4.554090;34.668865;14.383905;34.915565;38.618732;20.215040;28.651714;25.441952;42.455147;29.188654;13.656992;30.678101;28.203167;31.857519;16.905014;11.563325;40.457783;4.138523;
19.316622;18.345646;14.278364;34.740105;8.250660;41.775726;10.868073;34.217678;34.390503;42.370712;5.502638;9.134564;43.120052;7.784960;23.412930;27.271769;27.501320;39.663589;14.339050;15.765171;
34.077835;17.387863;2.092348;31.118734;6.667546;7.281003;29.529024;19.002638;36.849606;13.675462;2.965699;5.411610;12.039577;24.203167;37.203167;39.684696;7.998681;26.482849;21.812664;9.591029;
27.581795;40.759895;4.160950;32.354881;0.304749;18.544855;23.346966;28.775726;27.852243;40.912930;39.478893;5.662269;17.712400;18.056728;19.060686;42.837730;30.176781;15.406332;42.757256;40.094986;
5.357520;18.878628;20.792875;36.022427;22.544855;5.163589;6.228232;30.114777;17.937994;37.439316;42.919525;33.594986;26.602901;42.011875;19.646439;15.311346;4.402375;23.745382;23.492085;35.810028;
36.346966;29.977573;21.216358;19.806068;30.349604;15.555409;10.163589;22.138523;5.460422;42.653034;29.440634;5.139842;30.302111;16.965700;5.675462;25.733509;12.977572;42.375988;34.547493;23.096306;
40.907650;33.704487;34.893139;18.770449;2.038259;15.486808;24.992085;6.478892;7.251979;5.751979;1.102902;40.957783;42.819260;4.924802;19.381266;19.196569;26.872032;26.358839;23.242744;9.222955;
38.874672;40.145119;17.325857;14.622691;37.182056;26.102901;0.387863;29.940634;0.866755;7.598945;42.171505;10.029024;27.060686;2.711082;3.021108;3.290237;23.091028;23.762533;16.199209;28.666227;
37.700527;18.527704;21.246702;32.746700;6.036939;13.808707;30.312664;25.630608;39.164909;8.852242;21.030342;40.237469;32.782322;8.989446;13.894459;13.674143;28.498680;6.361477;5.828496;13.532982;
15.901055;38.721638;15.304749;43.101582;3.552770;3.485488;40.402374;21.277044;41.434036;6.477572;12.233509;35.782322;28.675461;14.715039;20.651714;38.878628;26.610819;24.977573;30.083113;35.234829;
3.195251;36.248020;10.841689;17.588390;31.395779;0.281003;6.366755;8.213720;40.526386;32.645119;24.245382;23.802111;13.467018;21.010553;6.348285;19.149076;31.312664;36.968338;25.337730;16.339050;
20.898417;39.717678;11.795514;42.529022;33.336411;18.559366;23.854881;39.778362;1.163588;13.534301;17.733509;18.465700;18.391821;37.213718;1.341689;12.547493;4.622691;28.634565;4.926121;21.725594;
13.624010;35.307388;16.006596;17.530342;4.343008;19.405014;4.212401;25.482849;32.124012;2.779683;10.395779;14.492085;23.934036;33.403694;36.554089;37.941952;8.931398;39.440632;13.517150;11.813984;
11.394459;4.565963;15.269130;6.576517;1.812665;12.010554;2.543536;5.875989;20.992085;28.963060;42.724274;8.792876;8.382586;16.300791;29.291557;33.903694;11.461741;19.139841;20.767811;37.292877;
4.773087;1.825858;6.267810;37.699207;38.686016;33.899734;1.452507;28.614777;32.936676;28.653034;16.877308;13.762533;21.472296;29.912930;24.430079;5.149076;33.973614;32.502640;25.817942;17.509235;
31.501320;29.395779;2.959103;28.025066;32.708443;5.945910;27.172823;21.597626;26.686016;12.203166;4.394459;4.098945;25.050133;33.697887;24.998680;17.412930;22.232189;7.865435;17.320580;38.709763;
0.455145;9.088390;19.298153;13.886543;7.724275;41.715038;26.693932;37.329815;13.017150;26.003958;40.650394;20.101583;42.536938;21.583113;7.940633;25.902374;41.817944;19.705805;17.302111;11.693932;
10.808707;40.569920;12.898417;22.670185;29.596306;39.891819;36.749340;10.718997;30.266491;15.172823;1.803430;23.484169;13.281003;32.007915;7.492085;19.626650;1.865435;42.091030;26.506596;14.135884;
0.547493;34.655674;17.881266;25.485489;29.410290;3.930079;30.027704;9.695251;24.705805;14.952507;8.680738;31.222956;23.236147;23.279684;40.589710;34.420845;32.060684;33.506596;13.034301;27.422163;
0.953826;35.992085;25.203167;42.222954;34.063324;4.122691;12.750660;34.370712;4.539578;39.918205;8.043535;37.065964;5.482850;42.513191;16.158312;41.437996;22.824539;24.828497;21.317942;4.237467;
4.134565;20.656992;11.663589;16.700527;5.848285;15.815304;18.287600;41.556728;36.630608;12.779683;13.179420;30.046175;14.302111;14.017150;7.866755;42.080475;15.994723;33.434036;24.488127;14.225594;
28.550133;7.596306;21.683378;9.032982;27.284960;18.766491;9.022428;28.455145;22.411610;9.734829;0.097625;8.695251;36.645119;7.700528;37.955147;30.281002;42.370712;37.184696;29.464380;20.616095;
38.042217;4.316623;11.399736;20.288918;32.794197;29.385223;22.798153;31.005278;32.500000;40.163589;33.472294;40.931400;12.395779;10.742744;11.075198;23.431398;12.729551;4.208443;14.597626;29.440634;
39.959103;20.548813;7.626649;39.796833;39.627968;18.563324;14.149076;0.373351;12.540897;26.689974;7.638523;8.930079;21.571239;19.866755;26.493404;39.026386;31.067282;39.299473;36.277046;34.503960;
17.858839;16.131926;31.815304;19.258575;36.426121;35.265171;29.295515;18.296833;28.824539;24.770449;9.124010;40.013191;12.953826;39.464378;21.664907;2.145119;7.481530;37.634563;41.114777;24.257256;
24.398417;16.849604;38.985489;18.160950;6.266491;13.084433;35.378628;36.624012;39.146439;7.716359;37.547493;9.191293;26.583113;24.758575;12.988127;22.844328;20.230871;30.600264;22.699209;35.688656;
3.434037;5.064644;13.424802;8.510554;20.733509;12.204486;42.940632;34.051453;11.602902;34.445911;4.918206;22.238787;25.226913;3.705805;16.496042;34.300793;1.724274;9.226912;16.323219;2.621372;
12.759894;35.038258;38.821899;15.700528;17.270449;28.143799;15.034301;34.811344;25.242744;39.397099;3.835092;5.535620;27.879948;27.759895;6.445910;8.907652;25.101583;20.930079;8.689974;32.009235;
27.474934;6.897098;9.127969;40.257256;17.697889;33.284962;29.047493;17.679420;8.080475;18.689974;35.407650;8.965699;6.249341;12.273088;32.046173;2.536939;25.517151;16.755938;34.126648;34.230869;
38.598946;24.600264;8.216359;5.022428;11.113457;30.980211;11.711082;24.664907;0.021108;24.872032;8.802111;39.767811;21.124010;24.486807;28.972296;33.745384;16.638523;28.679420;15.563325;32.643799;
16.015831;37.009235;30.372032;37.092350;42.886543;10.101583;32.134563;22.228231;34.237469;9.435356;24.552771;39.352242;16.360159;42.368073;7.865435;42.434036;25.547493;24.443272;10.869393;35.191292;
18.071239;33.242744;26.441952;32.175461;35.579155;12.163589;41.032982;40.539577;5.804749;6.195251;24.390501;31.416887;6.754617;1.630607;26.769129;21.155672;28.412930;19.500000;33.734829;15.175462;
16.889181;10.160950;28.412930;21.139841;13.209763;25.923483;40.997360;13.926122;4.445910;3.010554;30.143799;15.843008;34.304749;18.783642;24.511873;1.645119;17.953825;9.708444;23.240105;7.961741;
24.344328;32.121372;40.383904;27.010553;38.523746;8.056728;8.271768;20.943272;10.416886;38.199207;11.233509;25.802111;23.928761;8.051451;2.700528;32.965698;9.526385;1.705805;39.106861;6.139842;
1.310026;33.139843;10.655673;24.383905;15.928760;4.216359;32.112137;1.377309;35.593666;42.036938;41.336411;8.974934;37.100266;6.585752;28.135883;6.770449;30.405014;7.244063;3.131926;5.733509;
5.415567;27.453825;5.211082;29.630608;9.902374;20.594986;35.447231;37.691292;41.077835;2.907652;43.110817;36.816624;16.949867;36.744064;24.563324;28.063324;28.769129;19.017151;14.843008;15.682058;
16.699209;32.749340;32.724274;26.026384;21.075197;9.387863;18.432718;18.833773;21.712400;21.746702;40.953827;27.208443;42.084435;41.734829;35.982849;19.751980;6.354881;7.188654;43.116096;37.350922;
26.101583;26.246702;30.435356;11.568602;42.724274;7.329815;15.687335;33.310028;21.122692;12.960423;4.507915;3.193931;9.703166;20.273087;22.618734;37.513191;8.659631;40.622692;21.795515;42.441952;
42.303429;16.029024;23.005278;3.310026;31.568602;12.577836;17.142481;6.811346;35.374672;42.060684;29.982849;29.932718;24.682058;31.965700;1.470976;26.493404;17.302111;10.006597;15.656992;42.497360;
39.899734;29.032982;12.639842;26.575197;10.353562;28.174143;37.584435;17.777044;1.172823;20.679420;28.484169;31.166227;26.121372;26.153034;24.821899;20.845646;26.860159;7.961741;14.940633;19.022427;
23.138523;11.659631;1.671504;9.364116;22.602901;30.290237;22.802111;22.328497;42.815304;8.564644;14.224275;10.717678;14.484169;30.515831;30.510553;36.357521;4.937995;21.932718;19.076517;23.567282;
12.092348;6.394459;8.492085;42.600266;27.337730;30.094986;36.829815;32.882587;6.651715;16.159630;32.127968;15.697889;16.051451;3.721636;8.389182;8.755937;17.806068;38.204487;11.062005;0.605541;
39.021107;38.387863;2.493404;18.699209;16.105541;30.678101;29.129288;0.635884;13.521109;38.622692;39.591030;21.121372;23.824539;18.124010;41.240105;22.212400;4.213720;34.195251;7.579155;31.662270;
5.019789;32.203167;7.969657;16.944592;7.833773;4.663589;15.233509;13.932717;20.391821;36.212402;35.540897;23.645119;2.679420;33.548813;16.147757;13.430079;41.693932;6.308707;2.469657;34.757256;
3.481530;14.002639;0.059367;15.854881;30.934036;39.753300;12.965699;19.489447;35.237469;29.937994;16.658312;5.374670;24.973616;14.643800;34.377308;17.199209;25.978891;29.270449;31.881266;6.668865;
9.389182;11.576517;15.569921;41.642479;7.552771;42.941952;5.761214;24.302111;13.874670;27.414248;10.699208;12.250660;19.196569;41.887863;18.906332;9.127969;40.143799;18.691294;5.788918;15.022428;
16.527704;37.175461;15.315304;24.617414;38.451187;15.250660;10.088390;28.461740;2.064644;34.241425;26.131926;7.911610;19.215040;1.540897;23.142481;22.354881;31.488127;14.147758;9.720317;33.426121;
40.354881;41.065964;7.265172;40.356201;9.133245;28.315304;42.992085;41.480209;27.105541;38.788918;38.339050;6.965699;7.659631;17.670185;42.614777;26.244062;29.544855;6.087071;29.717678;37.064644;
31.130608;4.639842;10.366755;34.560684;9.986808;6.878628;23.522427;37.562004;42.875988;9.569921;24.530342;18.861477;24.846966;1.089710;11.807388;27.729551;41.986809;37.378628;20.529024;19.705805;
22.860159;17.737467;22.519789;11.032982;15.527704;4.782322;9.277045;29.515831;37.740105;9.199208;37.931400;3.674143;25.843008;40.361477;41.546173;13.001319;40.435356;35.112137;4.941953;3.684697;
0.650396;33.526386;4.820580;41.071239;12.915567;40.982849;23.704485;30.274406;4.077837;31.856201;30.766491;19.469658;27.373350;9.666227;22.890501;17.271769;37.565964;17.014511;0.295515;6.412929;
28.217678;10.162270;2.358839;36.204487;19.096306;10.292876;5.062005;38.481529;8.535620;14.063325;21.829815;27.626650;27.207125;32.242744;36.257256;26.778364;19.050133;41.624012;22.068602;34.998680;
31.651714;2.890501;24.618734;25.922163;9.544855;32.233509;40.519791;33.292877;18.522427;14.778364;15.552771;11.319262;21.546175;1.300792;0.055409;0.757256;34.332455;27.836412;3.807388;29.283642;
40.568600;7.996042;21.890501;17.701847;19.339050;23.547493;32.941952;28.343008;26.670185;20.329815;8.980211;3.242744;35.345646;13.226912;40.808708;20.158312;36.886543;23.391821;12.977572;41.036938;
23.381266;30.084433;13.055409;8.108179;7.226913;24.927441;1.356201;40.369392;42.306068;18.618734;12.336411;29.323219;15.592348;1.469657;19.022427;29.481531;37.296833;10.403694;40.014511;7.609499;
31.352243;1.175462;9.484169;0.369393;2.800792;24.290237;32.949867;22.455145;16.155672;14.307388;30.490765;40.007915;21.207125;36.853561;38.617413;43.060684;30.145119;0.419525;42.784962;13.038259;
4.316623;23.094986;6.552771;35.230869;40.976254;29.027704;6.862797;6.402375;2.191293;24.147757;17.505278;8.835093;40.835091;14.989446;28.360159;22.841688;41.890503;25.873350;42.468338;5.804749;
39.180740;42.899734;33.335091;4.042216;14.839050;37.375988;9.717678;28.712400;17.656992;26.827177;10.920844;10.468338;1.891821;23.626650;6.941953;39.589710;20.096306;2.278364;2.011873;39.158310;
41.819260;38.025066;13.255937;28.986807;31.782322;12.894459;6.897098;41.457783;34.883904;36.142479;25.679420;25.602901;37.035622;24.156992;27.980211;10.998681;40.889183;19.080475;18.101583;3.241425;
38.965698;37.035622;31.449867;12.234829;20.649076;30.947229;35.341690;30.927441;41.406334;12.505277;0.808707;19.852243;15.149076;10.420844;33.232189;17.755938;36.246700;39.230869;39.035622;1.345646;
27.511873;15.168865;26.711082;3.509235;39.407650;9.509234;0.630607;26.606859;40.054089;40.997360;27.179420;0.765172;2.514512;13.918206;36.878628;15.480211;36.745384;40.932716;28.480211;36.945911;
32.598946;28.056728;22.555408;31.073879;31.064644;14.548813;41.514511;7.236148;11.980211;15.399736;25.536940;38.114777;12.819262;37.856201;4.580475;30.044855;1.684697;13.911610;3.687335;34.160950;
30.034300;17.606859;1.711082;8.125330;1.823219;33.556728;25.910290;34.906334;16.881266;34.593666;10.894459;38.069920;19.988127;24.035620;23.063324;0.048813;16.080475;22.302111;3.542216;25.470976;
15.353562;42.478893;19.813984;2.329815;17.624010;34.558048;6.117414;18.762533;21.101583;15.844327;26.060686;34.514511;19.069921;21.447229;37.494724;8.106860;12.881267;5.873351;20.212400;16.315304;
4.763852;21.315304;8.474934;10.667546;42.042217;25.529024;24.337730;1.259894;16.939314;33.945911;15.787599;9.988127;28.432718;12.151715;11.788918;21.496042;16.059366;7.225594;36.271767;8.848285;
34.133244;0.542216;36.391819;2.854881;5.948549;23.737467;15.534301;22.672823;23.837730;20.461740;21.187336;9.535620;34.639843;38.846966;5.230871;13.515831;19.700527;21.147757;28.118734;40.290237;
27.699209;34.883904;3.158311;23.956465;2.216359;39.003960;14.346966;24.530342;16.027704;29.412930;14.883905;35.436676;32.642479;3.222955;26.290237;18.390501;23.229551;24.064644;34.329815;26.505278;
34.996040;0.750660;9.976254;38.724274;1.612137;23.622692;29.754618;14.875990;15.749340;6.261214;15.883905;10.593668;32.960423;38.889183;21.602901;40.030342;29.548813;28.226913;20.112137;1.142480;
15.978891;30.120052;36.065964;43.150394;20.650396;22.631926;10.332454;4.974934;7.558047;7.158311;20.816622;33.460423;15.592348;6.616095;33.912930;15.914248;7.474934;26.902374;25.529024;22.192612;
18.674143;26.217678;35.307388;39.339050;7.870712;1.645119;41.960423;26.808706;42.515831;21.457783;1.443272;1.835092;4.906332;9.949868;22.360159;15.790237;14.336411;21.038260;26.058048;33.709763;
15.807388;29.345646;32.967018;10.114776;33.480209;18.224274;33.610817;0.386544;14.877309;41.860157;23.845646;38.849606;29.120052;3.435356;27.339050;11.875990;4.576517;36.891819;36.419525;35.302113;
28.587070;23.857519;40.122692;8.211082;5.572559;41.102901;27.350924;19.560686;42.038258;10.695251;4.286280;20.341688;8.940633;2.405013;0.418206;5.447229;38.978893;22.500000;15.877309;25.755938;
20.241425;3.575198;14.118733;20.955145;16.656992;40.002640;42.353561;4.036939;22.540897;27.364117;21.751980;26.006596;30.625330;4.112137;24.753298;19.436676;31.288918;8.001319;19.511873;30.156992;
14.564644;10.610818;28.489447;27.869392;24.918205;39.402374;27.075197;21.159630;37.800793;13.121372;10.484169;13.510554;10.532982;5.188654;30.344328;7.019789;6.246702;28.618734;24.001320;22.753298;
8.536940;13.853562;16.077837;41.821899;17.187336;24.121372;39.819260;9.011873;42.676781;39.583115;11.899736;19.217678;27.796833;3.316623;32.186016;7.162269;5.790237;22.394459;2.044855;11.668865;
4.581794;33.749340;26.940634;32.390503;6.490765;38.521107;21.408972;31.502638;35.009235;41.650394;25.358839;6.064644;29.573879;22.291557;38.870712;35.141159;12.222955;22.850924;19.854881;11.225594;
34.130608;33.782322;18.920845;40.792877;16.860159;21.331135;15.092348;13.112137;13.835093;34.728233;31.934036;13.795514;12.580475;5.114776;11.263852;39.006596;19.397099;37.303429;24.007915;38.352242;
22.530342;28.534300;36.010555;39.258575;13.514512;20.519789;24.493404;40.761215;8.606860;32.478893;8.816623;34.700527;33.821899;3.356200;13.101583;15.188654;15.497361;17.467018;43.117413;31.713720;
15.416886;15.201847;8.554090;17.083113;17.521109;27.616095;18.894459;7.532981;7.849604;6.864116;32.960423;10.691293;30.248020;31.919525;25.275726;9.035620;8.453826;4.748021;38.350922;2.964380;
11.373351;5.481530;30.399736;19.163588;17.232189;32.664909;11.550132;31.573879;26.375990;37.750660;32.220318;23.295515;10.672823;17.437994;41.213718;7.018470;30.517151;35.492085;41.778362;16.166227;
7.444591;24.134565;1.204486;14.050132;2.064644;14.750660;28.667545;35.807388;9.802111;42.788918;17.509235;34.903694;37.713718;30.777044;1.575198;8.360158;36.846966;18.288918;32.728233;2.151715;
21.097626;5.274406;7.783641;8.974934;33.511875;36.972294;24.424803;8.267810;31.610819;12.964380;8.370712;30.973616;1.096306;21.492085;12.720317;23.448549;23.734829;33.186016;18.207125;41.399734;
3.509235;14.671504;30.072559;29.527704;30.522427;31.120052;35.196571;20.369392;6.006596;14.865436;9.982850;7.988127;26.647757;22.803431;18.154354;27.434036;21.931398;11.253298;26.965700;41.441952;
13.001319;37.468338;43.009235;35.587070;5.492085;2.916887;23.149076;9.850924;20.248020;20.448549;32.113457;8.431398;9.303430;1.716359;15.808707;5.423483;31.307388;22.478891;7.708443;4.373351;
1.513193;18.945910;7.708443;39.634563;38.940632;26.937994;4.957784;5.225594;34.158310;35.782322;32.513191;36.641159;22.279684;20.274406;33.618732;31.196569;27.860159;0.757256;32.711082;26.629288;
15.216359;2.977572;1.877309;23.539577;37.451187;27.153034;2.298153;20.352243;7.277045;27.575197;34.666225;13.576517;4.253298;12.216359;5.183377;40.365437;22.823219;4.265172;19.245382;16.154354;
32.501320;18.286280;26.088390;6.372032;32.733509;9.098945;20.779684;36.559368;22.742744;32.500000;42.980209;36.645119;1.176781;13.965699;11.646438;18.006596;2.308707;12.890501;18.465700;41.564644;
24.257256;32.658310;38.445911;32.283642;28.886543;4.736148;26.274406;35.857521;41.755936;34.584435;5.344327;21.898417;13.046174;24.548813;37.295513;2.319261;29.806068;15.183377;24.810026;1.531662;
21.688654;14.316623;13.649076;41.932716;26.055408;6.901055;38.846966;27.135883;24.919525;38.899734;8.135884;32.258575;30.543535;30.730871;7.616095;19.134565;37.386543;34.932716;9.733509;4.507915;
